index,SEND_SPG_INNB,REC_SPG_INNB,DL_GD_LCLS_NM,DL_GD_MCLS_NM,INVC_CONT
23792,5.013E+15,1.132E+15,식품,농산물,4
23793,5.013E+15,2.626E+15,식품,농산물,3
23794,5.013E+15,2.632E+15,식품,농산물,3
23795,5.013E+15,2.635E+15,식품,농산물,3
23796,5.013E+15,2.65E+15,식품,농산물,3
23797,5.013E+15,4.1113E+15,식품,농산물,3
23798,5.013E+15,4.1133E+15,식품,농산물,3
23799,5.013E+15,4.1173E+15,식품,농산물,3
23800,5.013E+15,4.121E+15,식품,농산물,4
23801,5.013E+15,4.137E+15,식품,농산물,4
23802,5.013E+15,4.165E+15,식품,농산물,3
23803,5.013E+15,4.4133E+15,식품,농산물,3
23804,5.013E+15,4.679E+15,식품,농산물,3
23805,5.013E+15,4.719E+15,식품,농산물,3
23806,5.013E+15,4.729E+15,식품,농산물,5
23807,5.013E+15,4.888E+15,식품,농산물,3
23808,5.013E+15,4.159E+15,식품,농산물,3
23809,5.013E+15,4.715E+15,식품,농산물,6
23810,5.013E+15,1.159E+15,식품,농산물,3
23811,5.013E+15,3.12E+15,식품,농산물,3
23812,5.013E+15,4.825E+15,식품,농산물,5
23813,5.013E+15,4.623E+15,식품,농산물,3
23814,5.013E+15,2.817E+15,식품,농산물,3
23815,5.013E+15,4.1463E+15,식품,농산물,3
23816,5.013E+15,4.157E+15,식품,농산물,4
23817,5.013E+15,4.1133E+15,식품,농산물,7
23818,5.013E+15,1.171E+15,식품,농산물,3
23819,5.013E+15,2.8237E+15,식품,농산물,3
23820,5.013E+15,2.917E+15,식품,농산물,3
23821,5.013E+15,4.427E+15,식품,농산물,5
23822,5.013E+15,4.677E+15,식품,농산물,4
23823,5.013E+15,2.826E+15,식품,농산물,4
23824,5.013E+15,3.017E+15,식품,농산물,3
23825,5.013E+15,4.115E+15,식품,농산물,3
23826,5.013E+15,4.159E+15,식품,농산물,5
23827,5.013E+15,4.167E+15,식품,농산물,3
23828,5.013E+15,3.114E+15,식품,농산물,3
23829,5.013E+15,4.155E+15,식품,건강식품,11
23830,5.013E+15,1.1215E+15,식품,과자,6
23831,5.013E+15,2.623E+15,식품,농산물,3
23832,5.013E+15,4.1117E+15,식품,농산물,5
23833,5.013E+15,4.1465E+15,식품,농산물,3
23834,5.013E+15,1.165E+15,식품,농산물,4
23835,5.013E+15,2.726E+15,식품,농산물,4
23836,5.013E+15,2.8237E+15,식품,농산물,3
23837,5.013E+15,4.131E+15,식품,농산물,3
23838,5.013E+15,4.1461E+15,식품,농산물,4
23839,5.013E+15,4.215E+15,식품,농산물,3
23840,5.013E+15,4.4131E+15,식품,농산물,3
23841,5.013E+15,4.42E+15,식품,농산물,3
23842,5.013E+15,4.825E+15,식품,농산물,3
23843,5.013E+15,4.1131E+15,식품,농산물,3
23844,5.013E+15,4.213E+15,식품,농산물,3
23845,5.013E+15,4.1117E+15,식품,농산물,3
23846,5.013E+15,4.69E+15,식품,농산물,3
23847,5.013E+15,4.3745E+15,식품,축산,8
23848,5.013E+15,4.1135E+15,식품,농산물,3
23849,5.013E+15,4.719E+15,식품,농산물,4
23850,5.013E+15,3.12E+15,식품,농산물,3
23851,5.013E+15,4.729E+15,식품,농산물,3
23852,5.013E+15,4.1131E+15,식품,농산물,3
23853,1.117E+15,5.011E+15,패션의류,기타패션의류,4
23854,1.132E+15,5.013E+15,식품,기타식품,3
23855,1.135E+15,5.011E+15,식품,가공식품,3
23856,1.147E+15,5.013E+15,패션의류,기타패션의류,4
23857,1.153E+15,5.011E+15,식품,가공식품,4
23858,1.153E+15,5.011E+15,식품,가공식품,5
23859,1.1545E+15,5.011E+15,생활/건강,반려동물,3
23860,1.1545E+15,5.011E+15,식품,건강식품,17
23861,2.644E+15,5.011E+15,식품,농산물,5
23862,2.771E+15,5.011E+15,식품,농산물,7
23863,2.817E+15,5.011E+15,패션의류,상의,3
23864,2.8245E+15,5.011E+15,생활/건강,주방용품,3
23865,3.02E+15,5.011E+15,생활/건강,문구/사무용품,5
23866,3.02E+15,5.011E+15,생활/건강,반려동물,7
23867,3.023E+15,5.011E+15,식품,축산,3
23868,3.023E+15,5.011E+15,생활/건강,생활용품,3
23869,3.114E+15,5.011E+15,여행/문화,문화컨텐츠,5
23870,4.1113E+15,5.011E+15,생활/건강,문구/사무용품,4
23871,4.1131E+15,5.011E+15,식품,과자,3
23872,4.1199E+15,5.011E+15,식품,건강식품,6
23873,4.136E+15,5.011E+15,식품,건강식품,7
23874,4.136E+15,5.011E+15,생활/건강,반려동물,3
23875,4.136E+15,5.011E+15,생활/건강,반려동물,4
23876,4.136E+15,5.013E+15,생활/건강,반려동물,3
23877,4.136E+15,5.013E+15,생활/건강,주방용품,4
23878,4.141E+15,5.011E+15,식품,가공식품,3
23879,4.141E+15,5.013E+15,식품,가공식품,3
23880,4.141E+15,5.011E+15,생활/건강,건강용품,3
23881,4.141E+15,5.011E+15,식품,건강식품,3
23882,4.141E+15,5.011E+15,생활/건강,주방용품,3
23883,4.141E+15,5.011E+15,생활/건강,생활용품,4
23884,4.141E+15,5.013E+15,식품,수산,3
23885,4.1461E+15,5.011E+15,패션의류,상의,3
23886,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,13
23887,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
23888,4.148E+15,5.013E+15,식품,가공식품,3
23889,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,10
23890,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
23891,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,6
23892,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
23893,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
23894,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
23895,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,4
23896,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
23897,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
23898,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
23899,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
23900,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
23901,4.148E+15,5.011E+15,생활/건강,반려동물,6
23902,4.148E+15,5.011E+15,생활/건강,반려동물,9
23903,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,4
23904,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,4
23905,4.15E+15,5.011E+15,생활/건강,주방용품,10
23906,4.15E+15,5.011E+15,식품,건강식품,3
23907,4.15E+15,5.011E+15,식품,건강식품,4
23908,4.157E+15,5.011E+15,식품,가공식품,10
23909,4.159E+15,5.011E+15,식품,냉동/간편조리식품,4
23910,4.159E+15,5.011E+15,식품,가공식품,3
23911,4.159E+15,5.011E+15,식품,음료,3
23912,4.159E+15,5.011E+15,식품,냉동/간편조리식품,3
23913,4.161E+15,5.011E+15,식품,냉동/간편조리식품,3
23914,4.3111E+15,5.011E+15,식품,음료,4
23915,4.3113E+15,5.011E+15,여행/문화,문화컨텐츠,3
23916,4.374E+15,5.011E+15,패션의류,상의,12
23917,4.377E+15,5.011E+15,식품,농산물,20
23918,4.427E+15,5.011E+15,식품,건강식품,3
23919,4.48E+15,5.011E+15,화장품/미용,스킨케어,25
23920,4.514E+15,5.011E+15,식품,수산,5
23921,4.519E+15,5.013E+15,식품,과자,5
23922,4.617E+15,5.011E+15,식품,농산물,3
23923,4.715E+15,5.011E+15,화장품/미용,스킨케어,3
23924,4.785E+15,5.013E+15,식품,농산물,3
23925,4.79E+15,5.011E+15,식품,기타식품,4
23926,5.011E+15,1.117E+15,식품,농산물,4
23927,5.011E+15,1.1545E+15,식품,농산물,4
23928,5.011E+15,1.162E+15,식품,농산물,3
23929,5.011E+15,1.168E+15,식품,농산물,5
23930,5.011E+15,2.629E+15,식품,농산물,3
23931,5.011E+15,2.635E+15,식품,농산물,4
23932,5.011E+15,2.653E+15,식품,농산물,3
23933,5.011E+15,2.726E+15,식품,농산물,3
23934,5.011E+15,2.8185E+15,식품,농산물,3
23935,5.011E+15,2.82E+15,식품,농산물,4
23936,5.011E+15,2.82E+15,식품,농산물,7
23937,5.011E+15,2.82E+15,식품,농산물,3
23938,5.011E+15,2.8245E+15,식품,농산물,4
23939,5.011E+15,2.914E+15,식품,농산물,3
23940,5.011E+15,4.1131E+15,식품,농산물,4
23941,5.011E+15,4.1133E+15,식품,농산물,3
23942,5.011E+15,4.1281E+15,식품,농산물,3
23943,5.011E+15,4.1285E+15,식품,농산물,4
23944,5.011E+15,4.131E+15,식품,농산물,7
23945,5.011E+15,4.157E+15,식품,농산물,3
23946,5.011E+15,4.159E+15,식품,농산물,4
23947,5.011E+15,4.211E+15,식품,농산물,3
23948,5.011E+15,4.3113E+15,식품,농산물,3
23949,5.011E+15,4.4133E+15,식품,농산물,3
23950,5.011E+15,4.476E+15,식품,농산물,5
23951,5.011E+15,4.479E+15,식품,농산물,3
23952,5.011E+15,4.5111E+15,식품,농산물,5
23953,5.011E+15,4.7111E+15,식품,농산물,5
23954,5.011E+15,4.717E+15,식품,농산물,3
23955,5.011E+15,4.817E+15,식품,농산물,3
23956,5.011E+15,4.825E+15,식품,농산물,5
23957,5.011E+15,2.638E+15,식품,농산물,4
23958,5.011E+15,2.8185E+15,식품,농산물,3
23959,5.011E+15,3.017E+15,식품,농산물,3
23960,5.011E+15,4.1281E+15,식품,농산물,3
23961,5.011E+15,4.155E+15,식품,농산물,3
23962,5.011E+15,4.159E+15,식품,농산물,4
23963,5.011E+15,4.161E+15,식품,농산물,3
23964,5.011E+15,4.272E+15,식품,농산물,3
23965,5.011E+15,4.313E+15,식품,농산물,3
23966,5.011E+15,4.375E+15,식품,농산물,3
23967,5.011E+15,4.4131E+15,식품,농산물,3
23968,5.011E+15,4.4133E+15,식품,농산물,3
23969,5.011E+15,4.687E+15,식품,음료,3
23970,5.011E+15,4.167E+15,식품,가공식품,4
23971,5.011E+15,2.635E+15,식품,수산,3
23972,5.011E+15,4.58E+15,식품,수산,5
23973,5.011E+15,1.114E+15,식품,농산물,6
23974,5.011E+15,5.011E+15,식품,농산물,4
23975,5.011E+15,1.147E+15,식품,기타식품,5
23976,5.011E+15,1.114E+15,식품,농산물,5
23977,5.011E+15,4.1135E+15,식품,농산물,3
23978,5.011E+15,4.137E+15,식품,농산물,3
23979,5.011E+15,4.372E+15,식품,농산물,3
23980,5.011E+15,5.011E+15,식품,농산물,3
23981,5.011E+15,3.017E+15,식품,농산물,5
23982,5.011E+15,4.148E+15,식품,수산,3
23983,5.011E+15,4.159E+15,식품,수산,3
23984,5.011E+15,4.279E+15,식품,농산물,3
23985,5.011E+15,1.1305E+15,식품,수산,3
23986,5.011E+15,2.644E+15,식품,수산,30
23987,5.011E+15,4.5111E+15,식품,수산,20
23988,5.011E+15,4.5113E+15,식품,수산,3
23989,5.011E+15,1.156E+15,식품,축산,3
23990,5.011E+15,2.917E+15,식품,농산물,3
23991,5.011E+15,2.826E+15,식품,수산,3
23992,5.011E+15,4.682E+15,식품,수산,4
23993,5.011E+15,4.1173E+15,식품,농산물,3
23994,5.011E+15,4.122E+15,식품,농산물,23
23995,5.011E+15,1.174E+15,식품,과자,13
23996,5.011E+15,4.4131E+15,식품,수산,5
23997,5.011E+15,4.613E+15,식품,수산,12
23998,5.011E+15,4.141E+15,식품,농산물,6
23999,5.011E+15,2.726E+15,식품,농산물,6
24000,5.011E+15,2.92E+15,식품,농산물,6
24001,5.011E+15,4.159E+15,식품,음료,10
24002,5.011E+15,4.1195E+15,식품,농산물,3
24003,5.011E+15,1.168E+15,식품,농산물,3
24004,5.011E+15,1.114E+15,식품,농산물,3
24005,5.011E+15,1.1215E+15,식품,농산물,3
24006,5.011E+15,4.122E+15,식품,수산,3
24007,5.011E+15,4.223E+15,식품,농산물,3
24008,5.011E+15,4.719E+15,식품,농산물,4
24009,5.011E+15,4.822E+15,식품,농산물,7
24010,5.011E+15,4.157E+15,식품,농산물,21
24011,5.011E+15,1.168E+15,식품,농산물,4
24012,5.011E+15,4.682E+15,식품,축산,5
24013,5.011E+15,4.1271E+15,식품,음료,4
24014,5.011E+15,4.684E+15,식품,음료,26
24015,5.011E+15,4.8127E+15,식품,농산물,3
24016,5.011E+15,1.138E+15,생활/건강,음반,3
24017,5.011E+15,1.144E+15,생활/건강,음반,4
24018,5.011E+15,2.826E+15,생활/건강,음반,3
24019,5.011E+15,4.213E+15,생활/건강,음반,3
24020,5.011E+15,4.3111E+15,생활/건강,음반,3
24021,5.011E+15,1.171E+15,식품,농산물,3
24022,5.011E+15,2.629E+15,식품,농산물,3
24023,5.011E+15,3.611E+15,식품,농산물,3
24024,5.011E+15,4.1117E+15,식품,농산물,3
24025,5.011E+15,4.1117E+15,식품,농산물,3
24026,5.011E+15,4.1285E+15,식품,농산물,3
24027,5.011E+15,4.1465E+15,식품,농산물,3
24028,5.011E+15,4.4133E+15,식품,농산물,4
24029,5.011E+15,2.632E+15,식품,농산물,4
24030,5.011E+15,4.136E+15,식품,축산,4
24031,5.011E+15,4.719E+15,식품,농산물,21
24032,5.011E+15,4.8123E+15,식품,농산물,6
24033,5.011E+15,1.129E+15,식품,수산,4
24034,5.011E+15,4.122E+15,식품,농산물,5
24035,5.011E+15,2.82E+15,식품,농산물,3
24036,5.011E+15,3.014E+15,식품,농산물,7
24037,5.011E+15,4.1173E+15,식품,농산물,3
24038,5.011E+15,4.1135E+15,식품,농산물,4
24039,5.011E+15,4.8121E+15,식품,농산물,4
24040,5.011E+15,3.114E+15,식품,농산물,3
24041,5.011E+15,4.1465E+15,식품,농산물,8
24042,5.011E+15,4.136E+15,식품,음료,15
24043,5.011E+15,2.726E+15,식품,농산물,6
24044,5.011E+15,4.139E+15,식품,농산물,6
24045,5.011E+15,4.886E+15,식품,농산물,3
24046,5.013E+15,1.171E+15,식품,농산물,3
24047,5.013E+15,3.02E+15,식품,농산물,3
24048,5.013E+15,2.914E+15,식품,농산물,5
24049,5.013E+15,2.635E+15,식품,농산물,3
24050,5.013E+15,4.1195E+15,식품,농산물,17
24051,5.013E+15,3.017E+15,식품,농산물,4
24052,5.013E+15,4.4131E+15,식품,농산물,19
24053,5.013E+15,4.211E+15,식품,농산물,6
24054,5.013E+15,1.141E+15,식품,농산물,3
24055,5.013E+15,1.147E+15,식품,농산물,3
24056,5.013E+15,1.147E+15,식품,농산물,3
24057,5.013E+15,1.156E+15,식품,농산물,4
24058,5.013E+15,1.156E+15,식품,농산물,3
24059,5.013E+15,1.165E+15,식품,농산물,4
24060,5.013E+15,1.165E+15,식품,농산물,4
24061,5.013E+15,1.168E+15,식품,농산물,3
24062,5.013E+15,2.638E+15,식품,농산물,3
24063,5.013E+15,3.171E+15,식품,농산물,16
24064,5.013E+15,3.171E+15,식품,농산물,4
24065,5.013E+15,4.1197E+15,식품,농산물,3
24066,5.013E+15,4.1461E+15,식품,농산물,3
24067,5.013E+15,4.15E+15,식품,농산물,4
24068,5.013E+15,4.313E+15,식품,농산물,3
24069,5.013E+15,4.514E+15,식품,농산물,3
24070,5.013E+15,4.679E+15,식품,농산물,3
24071,5.013E+15,4.1281E+15,식품,농산물,3
24072,5.013E+15,2.635E+15,식품,농산물,3
24073,5.013E+15,4.137E+15,식품,농산물,3
24074,5.013E+15,4.8127E+15,식품,농산물,3
24075,5.013E+15,1.174E+15,식품,농산물,4
24076,5.013E+15,4.719E+15,식품,농산물,3
24077,5.013E+15,4.713E+15,식품,농산물,4
24078,5.013E+15,1.1545E+15,식품,농산물,4
24079,5.013E+15,2.82E+15,식품,농산물,5
24080,5.013E+15,1.138E+15,식품,농산물,3
24081,5.013E+15,2.914E+15,식품,농산물,3
24082,5.013E+15,4.5111E+15,식품,농산물,3
24083,5.013E+15,1.111E+15,식품,농산물,23
24084,5.013E+15,2.729E+15,식품,농산물,4
24085,5.013E+15,2.914E+15,식품,농산물,3
24086,5.013E+15,3.017E+15,식품,농산물,3
24087,5.013E+15,4.1133E+15,식품,농산물,3
24088,5.013E+15,4.1197E+15,식품,농산물,3
24089,5.013E+15,4.5111E+15,식품,농산물,5
24090,5.013E+15,4.5111E+15,식품,농산물,3
24091,5.013E+15,4.617E+15,식품,농산물,4
24092,5.013E+15,4.7113E+15,식품,농산물,7
24093,5.013E+15,4.713E+15,식품,농산물,3
24094,5.013E+15,4.824E+15,식품,농산물,4
24095,5.013E+15,4.713E+15,식품,농산물,3
24096,5.013E+15,1.165E+15,식품,농산물,3
24097,5.013E+15,4.613E+15,식품,농산물,3
24098,5.013E+15,4.684E+15,식품,농산물,18
24099,5.013E+15,4.1111E+15,식품,농산물,22
24100,5.013E+15,3.017E+15,식품,농산물,4
24101,5.013E+15,2.914E+15,식품,농산물,4
24102,5.013E+15,4.885E+15,식품,농산물,4
24103,5.013E+15,1.135E+15,식품,농산물,3
24104,5.013E+15,2.8185E+15,식품,농산물,4
24105,5.013E+15,4.719E+15,식품,농산물,5
24106,5.013E+15,2.629E+15,식품,농산물,9
24107,5.013E+15,4.1281E+15,식품,농산물,3
24108,5.013E+15,4.217E+15,식품,농산물,5
24109,5.013E+15,2.623E+15,식품,농산물,5
24110,5.013E+15,4.519E+15,식품,농산물,5
24111,5.013E+15,1.135E+15,식품,농산물,3
24112,5.013E+15,2.632E+15,식품,농산물,4
24113,5.013E+15,2.811E+15,식품,농산물,4
24114,5.013E+15,3.017E+15,식품,농산물,7
24115,5.013E+15,4.1285E+15,식품,농산물,3
24116,5.013E+15,4.161E+15,식품,농산물,11
24117,5.013E+15,4.513E+15,식품,농산물,3
24118,5.013E+15,4.679E+15,식품,농산물,4
24119,5.013E+15,4.215E+15,식품,농산물,9
24120,5.013E+15,2.635E+15,식품,음료,6
24121,5.013E+15,4.213E+15,식품,농산물,3
24122,5.013E+15,2.82E+15,식품,농산물,3
24123,5.013E+15,4.623E+15,식품,농산물,7
24124,5.013E+15,4.141E+15,식품,음료,3
24125,5.013E+15,4.3113E+15,식품,농산물,6
24126,5.013E+15,4.4133E+15,식품,농산물,4
24127,5.013E+15,4.1113E+15,식품,농산물,3
24128,5.013E+15,4.8123E+15,식품,농산물,6
24129,5.013E+15,1.129E+15,식품,농산물,3
24130,5.013E+15,1.162E+15,식품,농산물,3
24131,5.013E+15,1.162E+15,식품,농산물,3
24132,5.013E+15,1.171E+15,식품,농산물,3
24133,5.013E+15,2.729E+15,식품,농산물,3
24134,5.013E+15,2.811E+15,식품,농산물,3
24135,5.013E+15,2.8185E+15,식품,농산물,4
24136,5.013E+15,3.114E+15,식품,농산물,3
24137,5.013E+15,4.1111E+15,식품,농산물,4
24138,5.013E+15,4.1135E+15,식품,농산물,3
24139,5.013E+15,2.914E+15,식품,농산물,3
24140,5.013E+15,4.514E+15,식품,농산물,3
24141,5.013E+15,4.148E+15,식품,농산물,4
24142,5.013E+15,1.144E+15,식품,농산물,6
24143,5.013E+15,4.137E+15,식품,농산물,3
24144,5.013E+15,2.647E+15,식품,농산물,4
24145,5.013E+15,4.8127E+15,식품,농산물,4
24146,5.013E+15,2.8185E+15,식품,농산물,4
24147,5.013E+15,4.1131E+15,식품,농산물,3
24148,5.013E+15,1.168E+15,식품,축산,7
24149,5.013E+15,4.623E+15,식품,농산물,3
24150,5.013E+15,4.4133E+15,식품,농산물,4
24151,5.013E+15,4.427E+15,식품,농산물,4
24152,1.111E+15,5.011E+15,식품,음료,9
24153,1.117E+15,5.011E+15,디지털/가전,기타디지털/가전,3
24154,1.117E+15,5.011E+15,디지털/가전,기타디지털/가전,3
24155,1.117E+15,5.011E+15,디지털/가전,기타디지털/가전,5
24156,1.117E+15,5.011E+15,디지털/가전,기타디지털/가전,22
24157,1.123E+15,5.011E+15,식품,건강식품,3
24158,1.129E+15,5.011E+15,패션의류,상의,4
24159,1.144E+15,5.011E+15,여행/문화,문화컨텐츠,3
24160,1.153E+15,5.011E+15,디지털/가전,기타디지털/가전,10
24161,1.165E+15,5.013E+15,식품,가공식품,4
24162,1.168E+15,5.011E+15,여행/문화,문화컨텐츠,3
24163,2.638E+15,5.013E+15,식품,기타식품,3
24164,2.653E+15,5.013E+15,식품,건강식품,3
24165,2.711E+15,5.011E+15,식품,기타식품,3
24166,2.723E+15,5.013E+15,식품,농산물,3
24167,2.811E+15,5.013E+15,식품,가공식품,5
24168,2.8185E+15,5.013E+15,식품,축산,10
24169,3.017E+15,5.011E+15,식품,냉동/간편조리식품,13
24170,3.023E+15,5.011E+15,생활/건강,생활용품,9
24171,3.023E+15,5.011E+15,생활/건강,생활용품,3
24172,4.1281E+15,5.011E+15,생활/건강,주방용품,5
24173,4.1285E+15,5.011E+15,식품,음료,18
24174,4.136E+15,5.011E+15,식품,음료,4
24175,4.136E+15,5.011E+15,생활/건강,건강용품,4
24176,4.136E+15,5.013E+15,생활/건강,반려동물,3
24177,4.137E+15,5.011E+15,식품,건강식품,3
24178,4.137E+15,5.011E+15,화장품/미용,스킨케어,3
24179,4.141E+15,5.013E+15,식품,가공식품,3
24180,4.141E+15,5.011E+15,생활/건강,건강용품,3
24181,4.141E+15,5.011E+15,화장품/미용,스킨케어,4
24182,4.141E+15,5.011E+15,생활/건강,주방용품,5
24183,4.145E+15,5.011E+15,식품,음료,7
24184,4.1461E+15,5.011E+15,식품,음료,11
24185,4.1461E+15,5.011E+15,생활/건강,문구/사무용품,27
24186,4.1461E+15,5.013E+15,생활/건강,문구/사무용품,9
24187,4.1461E+15,5.011E+15,생활/건강,생활용품,3
24188,4.1461E+15,5.013E+15,식품,축산,4
24189,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
24190,4.148E+15,5.011E+15,식품,건강식품,4
24191,4.148E+15,5.011E+15,식품,가공식품,30
24192,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
24193,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
24194,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
24195,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
24196,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
24197,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
24198,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
24199,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,5
24200,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,4
24201,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
24202,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
24203,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
24204,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
24205,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,8
24206,4.148E+15,5.011E+15,생활/건강,음반,5
24207,4.15E+15,5.011E+15,생활/건강,주방용품,12
24208,4.15E+15,5.011E+15,식품,음료,4
24209,4.15E+15,5.011E+15,생활/건강,주방용품,4
24210,4.15E+15,5.011E+15,생활/건강,반려동물,4
